"commitDate","armSkuName","armRegionName","meterId","retailPrice"
"2022-04-16 23:02:42","Standard_DS11","canadacentral","23d3fae6-a203-54d1-b1ff-d4d4b631e447","0.020748"
"2022-04-16 23:02:42","Standard_DS11","centralus","431a81ac-ab7b-5792-bf59-b646a19933d6","0.023353"
"2022-04-16 23:02:42","Standard_DS11","eastus","bda6e057-00cd-5301-b9b4-b90149d7af26","0.020748"
"2022-04-16 23:02:42","Standard_DS11","eastus2","a766ced3-3d11-5171-85b9-d74757baf29b","0.018598"
"2022-04-16 23:02:42","Standard_DS11","northcentralus","7918bc53-c6eb-575c-a85c-f5b692aa089b","0.020748"
"2022-04-16 23:02:42","Standard_DS11","southcentralus","ef1aceae-8937-57b8-8ccd-23e4b29d05d5","0.018598"
"2022-04-16 23:02:42","Standard_DS11","westus","28234378-224e-51d6-bd00-113db8b0aad9","0.020748"
"2022-04-16 23:02:42","Standard_DS11","westus3","a287c85a-6621-5df1-8129-2bef48224f25","0.02064"
"2022-04-16 23:02:42","Standard_DS11_v2","canadacentral","35e0d5e6-f6e6-5273-ade3-5f046123b326","0.025821"
"2022-04-16 23:02:42","Standard_DS11_v2","canadaeast","bd47fa29-0172-5783-960f-eed5ce8e8ef3","0.0211"
"2022-04-16 23:02:42","Standard_DS11_v2","centralus","f9be18ce-0338-581a-826c-2e4f2d4dda27","0.03021"
"2022-04-16 23:02:42","Standard_DS11_v2","eastus","6e7ccd17-e8f5-5641-bf19-adc90d8b7f3b","0.071132"
"2022-04-16 23:02:42","Standard_DS11_v2","eastus2","74461c0c-5f2c-5ab0-9ab1-3894f9fe69e4","0.048425"
"2022-04-16 23:02:42","Standard_DS11_v2","northcentralus","19bd583e-f40a-5fd8-a12a-991cbb077a74","0.034262"
"2022-04-16 23:02:42","Standard_DS11_v2","southcentralus","1d2af2ef-68de-5673-b0d9-d94e09540b4d","0.031258"
"2022-04-16 23:02:42","Standard_DS11_v2","westcentralus","29ddd216-f8d7-511a-aeae-61ffd9d905bb","0.019422"
"2022-04-16 23:02:42","Standard_DS11_v2","westus","e0342f39-6ed1-5e43-8281-4db64710f197","0.026104"
"2022-04-16 23:02:42","Standard_DS11_v2","westus2","8dfca65f-8981-5666-8f3b-74ff31402694","0.058602"
"2022-04-16 23:02:42","Standard_DS11_v2","westus3","7c1e97ca-6dca-50ea-8912-502ab952644a","0.026104"
"2022-04-16 23:02:42","Standard_DS11-1_v2","canadacentral","14e8ea66-761c-5b5b-a79d-c817f2355ede","0.025821"
"2022-04-16 23:02:42","Standard_DS11-1_v2","canadaeast","b959731a-48d2-5921-9da6-eb0489e8b9c7","0.0211"
"2022-04-16 23:02:42","Standard_DS11-1_v2","centralus","ed2a65c9-3d2e-5f5a-a179-c8637f672591","0.03021"
"2022-04-16 23:02:42","Standard_DS11-1_v2","eastus","7fef2a68-c4b6-5d4f-b9ae-f715c79d0e1e","0.071132"
"2022-04-16 23:02:42","Standard_DS11-1_v2","eastus2","99167e9b-f603-53e5-8308-7a24d5a3b191","0.048425"
"2022-04-16 23:02:42","Standard_DS11-1_v2","northcentralus","f043e271-7535-520f-a211-aa8cfcd815f5","0.034262"
"2022-04-16 23:02:42","Standard_DS11-1_v2","southcentralus","0467c913-5f9c-5e4c-9ef9-5b2759d21342","0.031258"
"2022-04-16 23:02:42","Standard_DS11-1_v2","westcentralus","76e7d4c7-1a29-5278-899d-707ff3c44ae1","0.019422"
"2022-04-16 23:02:42","Standard_DS11-1_v2","westus","5d6b5da8-f918-5556-bffe-7df64abf82bb","0.026104"
"2022-04-16 23:02:42","Standard_DS11-1_v2","westus2","3d1437d7-0c66-5ac7-84b1-bd7f21e3d55a","0.058602"
"2022-04-16 23:02:42","Standard_DS11-1_v2","westus3","674431aa-ab7e-53e2-a7d0-0ba45a12e213","0.026104"
"2022-04-16 23:02:42","Standard_DS12","canadacentral","8e51efdc-9dbf-5c50-bc75-9f60898167eb","0.041602"
"2022-04-16 23:02:42","Standard_DS12","centralus","ca75d999-4918-51a8-9cc6-a8c7feaf7667","0.046706"
"2022-04-16 23:02:42","Standard_DS12","eastus","67dc82ba-6010-5b36-a9d3-4245b0d2ef3b","0.041495"
"2022-04-16 23:02:42","Standard_DS12","eastus2","29c4f0d9-f9fd-558c-997c-ea0c693e9c30","0.037302"
"2022-04-16 23:02:42","Standard_DS12","northcentralus","2866e7a6-e54d-5647-b105-7ef657dba032","0.041495"
"2022-04-16 23:02:42","Standard_DS12","southcentralus","b47ffee0-d098-5e40-ac39-fdb267f4d287","0.037302"
"2022-04-16 23:02:42","Standard_DS12","westus","d5665038-d080-5732-a42a-d148706a17df","0.041495"
"2022-04-16 23:02:42","Standard_DS12","westus3","705dd984-6a1b-55e0-88c1-56a54113a443","0.041388"
"2022-04-16 23:02:42","Standard_DS12_v2","canadacentral","89ab1423-4ad1-5dfd-9a33-087dfdb93495","0.051643"
"2022-04-16 23:02:42","Standard_DS12_v2","canadaeast","33648ed3-ff87-5a49-8c18-67df8bf202e7","0.0422"
"2022-04-16 23:02:42","Standard_DS12_v2","centralus","d414417f-617b-5ffa-9358-a9989531da5e","0.060584"
"2022-04-16 23:02:42","Standard_DS12_v2","eastus","4217ee12-e3b2-5135-a712-ea42ab121b9f","0.14265"
"2022-04-16 23:02:42","Standard_DS12_v2","eastus2","0d33bc3b-e1f6-5a90-bb57-9cf88f8434ad","0.097175"
"2022-04-16 23:02:42","Standard_DS12_v2","northcentralus","144c342a-d177-57c2-b685-1025e7a4be29","0.068524"
"2022-04-16 23:02:42","Standard_DS12_v2","southcentralus","63674a46-86ec-584a-b14b-a557b3cf412e","0.062516"
"2022-04-16 23:02:42","Standard_DS12_v2","westcentralus","192bd9a9-6022-561a-9bd9-cbc1bbcbbfa5","0.038844"
"2022-04-16 23:02:42","Standard_DS12_v2","westus","feb68e39-160a-55d0-9410-768514b661d3","0.052207"
"2022-04-16 23:02:42","Standard_DS12_v2","westus2","98807d53-f6c9-5555-8c28-b60a8df16b4b","0.117597"
"2022-04-16 23:02:42","Standard_DS12_v2","westus3","8e7a5f5a-1268-505c-a7a9-0e7b9ba1bd5b","0.052207"
"2022-04-16 23:02:42","Standard_DS12-1_v2","canadacentral","dfca386c-a38e-5957-9c61-79f152f0f7f6","0.051643"
"2022-04-16 23:02:42","Standard_DS12-1_v2","canadaeast","08a66a2c-ed2a-5df7-bc23-ce2c3a6182f4","0.0422"
"2022-04-16 23:02:42","Standard_DS12-1_v2","centralus","420e7a43-d557-5840-bb86-ab20ff7de3e6","0.060584"
"2022-04-16 23:02:42","Standard_DS12-1_v2","eastus","e644c90b-a271-554d-90a2-1a929b46f8c3","0.14265"
"2022-04-16 23:02:42","Standard_DS12-1_v2","eastus2","6fd71d0a-a8a0-5491-9af4-9fdc0152e7fe","0.097175"
"2022-04-16 23:02:42","Standard_DS12-1_v2","northcentralus","eedde406-66f2-5bd6-8453-ed0f009ebdb0","0.068524"
"2022-04-16 23:02:42","Standard_DS12-1_v2","southcentralus","7c4f8ab2-804d-51d0-82ed-da496106181f","0.062516"
"2022-04-16 23:02:42","Standard_DS12-1_v2","westcentralus","3b07c5ae-5978-54c5-9f39-ab480dbe0519","0.038844"
"2022-04-16 23:02:42","Standard_DS12-1_v2","westus","cfcc1a2e-4be1-56f8-bd1f-0f19144fab5c","0.052207"
"2022-04-16 23:02:42","Standard_DS12-1_v2","westus2","5106b129-216f-529a-932c-1e102bff0d9a","0.117597"
"2022-04-16 23:02:42","Standard_DS12-1_v2","westus3","da6ec50a-eae9-575c-9642-422d674f1cd1","0.052207"
"2022-04-16 23:02:42","Standard_DS12-2_v2","canadacentral","25844b36-2f0c-5c15-9b11-19f187cfcb8a","0.051643"
"2022-04-16 23:02:42","Standard_DS12-2_v2","canadaeast","d6de7ec0-fea9-5372-a512-5be9ee493de2","0.0422"
"2022-04-16 23:02:42","Standard_DS12-2_v2","centralus","0127a5ee-d5d5-576e-9fe3-8f3ee330a5c1","0.060584"
"2022-04-16 23:02:42","Standard_DS12-2_v2","eastus","f05582fa-8be7-5fc1-bf12-1c64ca5b750c","0.14265"
"2022-04-16 23:02:42","Standard_DS12-2_v2","eastus2","9c73c463-c805-5627-925d-124417d6c4e6","0.097175"
"2022-04-16 23:02:42","Standard_DS12-2_v2","northcentralus","97c99087-0e5c-5f2d-96f8-7b696fc0dd93","0.068524"
"2022-04-16 23:02:42","Standard_DS12-2_v2","southcentralus","95165f49-b7d9-5c3c-b515-410a496b2a22","0.062516"
"2022-04-16 23:02:42","Standard_DS12-2_v2","westcentralus","5ad5d4d1-e5ce-5fdf-9165-f328559323a5","0.038844"
"2022-04-16 23:02:42","Standard_DS12-2_v2","westus","b4a68637-f842-51a0-b896-4d11ac65937b","0.052207"
"2022-04-16 23:02:42","Standard_DS12-2_v2","westus2","407a0ea2-7ceb-5f6b-beba-5111065ab53b","0.117597"
"2022-04-16 23:02:42","Standard_DS12-2_v2","westus3","d62fec24-0aa8-5f1a-b04b-8b05b004fb92","0.052207"
"2022-04-16 23:02:42","Standard_DS2","canadacentral","b38575f6-630c-5b4f-a7ce-d5953e23ebe6","0.016018"
"2022-04-16 23:02:42","Standard_DS2","centralus","4114e856-03ca-504e-899d-04ac06efd7e7","0.018634"
"2022-04-16 23:02:42","Standard_DS2","eastus","d1a55e70-9d43-5ae4-9cee-f049e1338099","0.016555"
"2022-04-16 23:02:42","Standard_DS2","eastus2","eda9a75a-e2d4-5921-b5d1-006694083614","0.014405"
"2022-04-16 23:02:42","Standard_DS2","northcentralus","e20cf9dc-b008-5cd1-9311-f1a472a1563b","0.016555"
"2022-04-16 23:02:42","Standard_DS2","southcentralus","7c9890a0-9aef-5c0c-ac31-397ccd6d72aa","0.014405"
"2022-04-16 23:02:42","Standard_DS2","westus","c2718453-bd6e-50c0-9b7d-029a0d7ff3dd","0.016555"
"2022-04-16 23:02:42","Standard_DS2","westus3","75973478-bfc5-5c58-90fa-3a7836212336","0.016555"
"2022-04-16 23:02:42","Standard_DS2_v2","canadacentral","ed679242-abdd-535b-9955-5d5db1c6a7f3","0.019754"
"2022-04-16 23:02:42","Standard_DS2_v2","canadaeast","b46d9478-07f5-5d10-a08c-79a74698bbe2","0.019754"
"2022-04-16 23:02:42","Standard_DS2_v2","centralus","bc5cb25c-c3f4-5f6c-8945-b9afccadcccc","0.0259"
"2022-04-16 23:02:42","Standard_DS2_v2","eastus","0ec31687-a8d0-58bb-9395-746597e224d1","0.057276"
"2022-04-16 23:02:42","Standard_DS2_v2","eastus2","33be70e9-c29c-5ebc-a142-af93232770ac","0.045338"
"2022-04-16 23:02:42","Standard_DS2_v2","northcentralus","dc0ea18e-4031-5f62-9899-f7ac92a6862b","0.027039"
"2022-04-16 23:02:42","Standard_DS2_v2","southcentralus","22086abb-8e5b-54e2-b733-004bedec62b4","0.023914"
"2022-04-16 23:02:42","Standard_DS2_v2","westcentralus","cb918464-e805-5641-8e67-2da84f97b6cb","0.014859"
"2022-04-16 23:02:42","Standard_DS2_v2","westus","5c6b735f-9aa8-5814-8dbd-fdc8a5cdb274","0.019754"
"2022-04-16 23:02:42","Standard_DS2_v2","westus2","a835b2ae-f49a-5cb3-8452-fc9ed4f5a431","0.044836"
"2022-04-16 23:02:42","Standard_DS2_v2","westus3","5b1f2ba1-4b3e-5c12-acd7-8deea8db2887","0.019754"
"2022-04-16 23:02:42","Standard_DS3","canadacentral","3d8229cb-995e-5e84-ac1a-9429d13f55fd","0.032142"
"2022-04-16 23:02:42","Standard_DS3","centralus","20c2c9c1-8b37-5f82-8c9a-342d975abcbf","0.037268"
"2022-04-16 23:02:42","Standard_DS3","eastus","a67191be-11c5-5828-b931-6849adcdaa65","0.03311"
"2022-04-16 23:02:42","Standard_DS3","eastus2","ce86d808-813a-53a9-b381-823811778b8b","0.02881"
"2022-04-16 23:02:42","Standard_DS3","northcentralus","35f7f210-0a97-56a9-a091-ccc2fb028e38","0.03311"
"2022-04-16 23:02:42","Standard_DS3","southcentralus","64a91821-dae8-51af-a515-00d5c9740b0f","0.02881"
"2022-04-16 23:02:42","Standard_DS3","westus","0634c104-ebfe-5b5c-a09b-5bc959fde864","0.03311"
"2022-04-16 23:02:42","Standard_DS3","westus3","aea2b709-80fd-5c27-bc12-23c1672d2f76","0.03311"
"2022-04-16 23:02:42","Standard_DS3_v2","canadacentral","6a7b5a4c-9c0d-5137-83d3-0778448e1d65","0.039508"
"2022-04-16 23:02:42","Standard_DS3_v2","canadaeast","7e3b911e-d7cb-58b4-a624-d718c9a0975d","0.039508"
"2022-04-16 23:02:42","Standard_DS3_v2","centralus","99ba33e1-a3c4-5ded-a5bc-b9da951cdf0c","0.051978"
"2022-04-16 23:02:42","Standard_DS3_v2","eastus","08ca1bbe-84c0-546a-bdcd-0523d361ceed","0.114944"
"2022-04-16 23:02:42","Standard_DS3_v2","eastus2","9bacb435-e043-5929-a37d-34cf3cb0418e","0.091073"
"2022-04-16 23:02:42","Standard_DS3_v2","northcentralus","21b05c58-3204-55ca-a543-94516ed0bc5c","0.054264"
"2022-04-16 23:02:42","Standard_DS3_v2","southcentralus","6b0bb3a7-a3ff-5f0c-9404-429c58232335","0.047828"
"2022-04-16 23:02:42","Standard_DS3_v2","westcentralus","45c86675-4b8a-5191-a921-feaf9a81ca6e","0.029718"
"2022-04-16 23:02:42","Standard_DS3_v2","westus","9b922657-b405-5e20-9d58-f4d2ed37e3e8","0.039367"
"2022-04-16 23:02:42","Standard_DS3_v2","westus2","2233a9f5-9b17-5eac-bd70-2449d2c193c3","0.090066"
"2022-04-16 23:02:42","Standard_DS3_v2","westus3","a6216bd0-dff3-5003-be5a-31d527f5364e","0.039508"
"2022-04-16 23:02:42","Standard_DS4","canadacentral","15453e24-e531-54be-b0cf-b83b9e12e959","0.064178"
"2022-04-16 23:02:42","Standard_DS4","centralus","2a05335a-3aa8-578f-8a6e-4e2986bb89c2","0.074536"
"2022-04-16 23:02:42","Standard_DS4","eastus","3fab4f32-d12f-534d-b857-aea8d74f72f4","0.06622"
"2022-04-16 23:02:42","Standard_DS4","eastus2","b07ad223-36d2-5ff0-8367-dc96fbc29700","0.05762"
"2022-04-16 23:02:42","Standard_DS4","northcentralus","f5464423-90a1-55d9-96ff-a6a4f0ee313e","0.06622"
"2022-04-16 23:02:42","Standard_DS4","southcentralus","49b0a0d8-d5e6-5e50-8dff-ed934ce55894","0.05762"
"2022-04-16 23:02:42","Standard_DS4","westus","1924fa81-8f2b-5018-8768-ab927c50a6f9","0.06622"
"2022-04-16 23:02:42","Standard_DS4","westus3","79c776ca-96f7-529d-b637-a3ed929fe99f","0.06622"
"2022-04-16 23:02:42","Standard_DS4_v2","canadacentral","07a336eb-52a8-57ea-a6ab-fa27a2373363","0.079016"
"2022-04-16 23:02:42","Standard_DS4_v2","canadaeast","ae3ecb2a-7789-5c07-be4d-e76c1653b840","0.079016"
"2022-04-16 23:02:42","Standard_DS4_v2","centralus","f123fd0f-e06a-58cb-8aae-d3ff7d50ee57","0.103779"
"2022-04-16 23:02:42","Standard_DS4_v2","eastus","84fb3523-50d3-57fe-9c98-a0756d0acd46","0.229496"
"2022-04-16 23:02:42","Standard_DS4_v2","eastus2","9bada905-decc-5915-885c-3d666bfbdbe3","0.182147"
"2022-04-16 23:02:42","Standard_DS4_v2","northcentralus","a9616c50-efef-53f4-bf6e-fb45582e3eef","0.108342"
"2022-04-16 23:02:42","Standard_DS4_v2","southcentralus","f14c4f11-43ae-5855-a38f-0eb0e4a3f024","0.095845"
"2022-04-16 23:02:42","Standard_DS4_v2","westcentralus","f2225e3e-a72b-592a-970d-7c6391061e59","0.059553"
"2022-04-16 23:02:42","Standard_DS4_v2","westus","682679f7-a674-5339-ab06-19843a345596","0.078875"
"2022-04-16 23:02:42","Standard_DS4_v2","westus2","fc942f3a-5c86-50b7-a934-820a777c7094","0.180131"
"2022-04-16 23:02:42","Standard_DS4_v2","westus3","7fb7e720-8c74-54a8-950b-79916109300f","0.078875"
"2022-04-16 23:02:42","Standard_E2as_v4","centralus","3354b889-1bb0-526d-a90f-5a5959eb6073","0.015265"
"2022-04-16 23:02:42","Standard_E2as_v4","eastus","27c24dc0-a2e4-5f40-9404-51c9e5928b98","0.019543"
"2022-04-16 23:02:42","Standard_E2as_v4","eastus2","f0bb8367-008f-5c59-b6c7-9a10628d7b66","0.013545"
